polo_id;tipo_id;tipo;autorizar_publicacao;curso_indefinido;curso;curso_indefinido_detalhes;ano_pub;ud_campus_id;contato;id;autor;palavras_chave_ids;area_ids;visualizacoes;coorientador_ids;autor_id;categoria_cnpq_id;anexo_ids;orientador_ids;name
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;880;Sousa, Fernada Danielle de;Prevalência,Problematização,Schistosoma mansoni;;5;;Sousa, Fernada Danielle de;False;[1044];Silva, Edmilson Santos;Epidemiologia da esquistossomíase na cidade de Penedo - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;QUÍMICA;False;2015;CAMPUS ARAPIRACA;False;633;Wanderley, Alinne Diana Pinho ;Formação de professores ,Ensino de química,Ciências no 9º ano;;6;;Wanderley, Alinne Diana Pinho ;False;760;Souza, Laura Cristiane de;O ensino de química no 9º ano do ensino fundamental e a formação de professores de ciências: escolas públicas de Palmeira dos Índios - AL.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2015;CAMPUS ARAPIRACA;False;629;Oliveira, Thacyanne Ferreira de ;Educação matemática,Laboratório,Ensino e aprendizagem;;5;Sena, Thainnã Thatisuane Oliveira;Oliveira, Thacyanne Ferreira de ;False;[755];Porto, José Fábio Boia;O laboratório de ensino de matemática: um atrativo ao aprendizado da matemática
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ZOOTECNIA;False;2015;CAMPUS ARAPIRACA;False;628;Conceição, Josile Maria da ;Produção, Características corporais,Longevidade,Zebuíno leiteiro;;1;;Conceição, Josile Maria da ;False;[754];Lima Júnior, Dorgival Morais;Características zoométricas e produtivas de vacas da raça GIR em diferentes ordens de parto
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;627; Machado, Hérica Luana dos Santos;Modelo, NBR 14724 de 2011, ABNT, LaTeX;;1;Cabral, Raquel da Silva; Machado, Hérica Luana dos Santos;False;753;Afonso, Ricardo Alexandre;Modelo para trabalho de conclusão de curso
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;626;Lira, José Robson Floriano de ;Capsicum annum,Adubo nitrogenado,Adubo fosfatado;;12;;Lira, José Robson Floriano de ;False;[751];Silva, José Vieira;Efeito de doses de nitrogênio e fósforo em pimentão cultivado em ambiente protegido
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2015;CAMPUS ARAPIRACA;False;625;Nascimento, Nilton Lima do ;Ensino de física,Metodologia de ensino,Dificuldade de aprendizagem;;3;;Nascimento, Nilton Lima do ;False;[750];Gléria, Ana Carolina Faria Coutinho;O ensino de física em uma escola pública na cidade de Traipu, Estado de Alagoas. 
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;624; Santos, Joilma Kênya da Silva;Caatinga,Recuperação,Degradação;;4;Silva, José Vieira; Santos, Joilma Kênya da Silva;False;[749];Machado, Maria Aliete Bezerra Lima;Análise do crescimento inicial e sobrevivência de mudas de Aspidosperma pyrifolium mart. em condições ambientais.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;623;Santos, Claudevânia Maria dos ;Recuperação,Tabebuia aurea,Caatinga,Espécie Nativa;;3;Silva, José Vieira;Santos, Claudevânia Maria dos ;False;[748];Machado, Maria Aliete Bezerra Lima;Análise do desenvolvimento inicial e taxa de sobrevivência de Tabebuia aurea Benth. & Hook. f. ex S.(Bignoniaceae), sob condições de campo, no Agreste Alagoano.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2015;CAMPUS ARAPIRACA;False;621;Silva, José Nivaldo Araújo da ;Aprendizagem significativa,Tecnologias de Informação e Comunicação,Simulação Computacional,Simulações PhET;;3;;Silva, José Nivaldo Araújo da ;False;[746];Lima, Emerson de;Aplicação das TIC'S no ensino de física na educação básica abordando os conceitos de Termodinâmica. 
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;620;Silva, Jéssica Jeniffer de Lisbôa ;Lógica Temporal;;1;;Silva, Jéssica Jeniffer de Lisbôa ;False;745;Oliveira, Elthon Allex da Silva;Lógica temporal linear: introdução e algumas aplicações.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;619;Marques, Isis Silva ;Forrageiras nativas,Fitossociologia de herbáceas,Estímulos visuais;;2;;Marques, Isis Silva ;False;[743];Silva, Henrique Costa Hermenegildo da;Conhecimento local e estrutura da população de plantas tóxicas do assentamento Dom Helder Câmara em Girau do Ponciano-Alagoas.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2015;CAMPUS ARAPIRACA;False;618; Silva, Leydiane Pereira da;"Ensino médio, Livro didático de física, Professores de física, Escola
Estadual de Educação Básica Professor José Quintela Cavalcante";;4;; Silva, Leydiane Pereira da;False;[742];Albuquerque, Samuel Silva de;Olhar segundo os professores de física da Escola de Educação Básica Professor José Quintela Cavalcante sobre o uso do livro didático em sala de aula tendo em vista o processo de ensino e aprendizagem.
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;617;Braga, Gabriele Paiva;Acessibilidade,Arquitetura escolar,Centro de convenções,Teatro;;12;;Braga, Gabriele Paiva;False;[730, 731, 732, 733, 734, 735, 736, 737, 738, 739, 740, 741];Sarmento, Thaísa F. C. Sampaio;Proposta arquitetônica de centro de convenções para UFAL Campus Arapiraca
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;616;Santos, José Luiz Araujo;Ritmos circadianos,Núcleo Supraquiasmático,Genes de referência;;2;;Santos, José Luiz Araujo;False;[729];Figueredo, Diego de Siqueira;Análise da estabilidade de genes de referência para estudos circadianos em núcleo supraquiamático de camundongos C57BL/6
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;MATEMÁTICA;False;2015;CAMPUS ARAPIRACA;False;615;Costa, Hélio Santos;Leis de Kepler,Cálculo diferencial,Movimento dos planetas;;4;;Costa, Hélio Santos;False;[728];Barros, José da Silva;As Leis de Kepler sobre a movimentação planetária
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;614;Silva, Douglas Alberto de Oliveira;Estresse salino,Crotalaria juncea,Crotalaria spctabilis;;6;;Silva, Douglas Alberto de Oliveira;False;[727];Carneiro, Paulo Torres;Crescimento de leguminosas utilizadas na adubação verde sob irrigação com águas salinas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;612;Costa, Aline Bezerra da;Marcador molecular,Conservação genética,Sequenciamento de nova geração,SSR,Ouricuri;;5;;Costa, Aline Bezerra da;False;[725];Almeida, Cícero Carlos de Souza;Desenvolvimento de marcadores moleculares microssatélites em Syagrus coronata (Mart.) Becc utilizando sequenciamento de nova geração
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;879;Pinheiro, Flaviany Rodrigues;Sistema informatizado,Espaço físico,Solicitação de reserva;;6;;Pinheiro, Flaviany Rodrigues;False;[1043];Afonso, Ricardo Alexandre;Universidade digital: gerenciamento de espaço físico
ARAPIRACA;Dissertação;dissertacao;True;False;TESES E DISSERTAÇÕES;False;2015;CAMPUS ARAPIRACA;False;878;Santos, Daniella Pereira dos;Lixiviação,Rabanete - Manejo,Rabanete - Irrigação,Salinidade da água,Ambiente protegido - Plantas,Raphanus sativus L.;;4;Santos, Márcio Aurélio Lins dos;Santos, Daniella Pereira dos;False;[1042];Carneiro, Paulo Torres;Manejo e rendimento do rabanete irrigado com águas salinas em ambiente protegido
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;611;Souza, Paula Valéria Gomes ;Meio ambiente,Preservação,Ensino Fundamental II;;1;;Souza, Paula Valéria Gomes ;False;[724];Machado, Maria Aliete Bezerra Lima;Educação ambiental no âmbito escolar: um estudo de caso no ensino fundamental II da Escola Municipal João Batista Pereira da Silva - Arapiraca/AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;610;Barbosa, Mayara Rodrigues ;Ritmos circadianos,miR-320,Núcleo Supraquiasmático,Camundongo;;1;;Barbosa, Mayara Rodrigues ;False;[723];Figueredo, Diego de Siqueira;Análise da expressão circadiana do microRNA-320: um possível componente do sistema temporizador dos mamíferos
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ENFERMAGEM;False;2015;CAMPUS ARAPIRACA;False;609;Santos, Ana Caroline Melo dos;Saúde do trabalhador,Pesticidas,Vigilância em saúde,Registros;;1;Silva, Katyenny Christine Alessandra da;Santos, Ana Caroline Melo dos;False;[722];Farias, Karol Fireman de;Caracterização dos prontuários de trabalhadores fumageiros expostos a agrotóxicos do agreste alagoano
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;LETRAS;False;2015;CAMPUS ARAPIRACA;False;608;Soares, Luciano Bertulino;Gênero debate,Figuras retóricas,Anáfora,Paralelismo;;6;;Soares, Luciano Bertulino;False;[721];Melo, Deywid Wagner de;Análise reiterativo-argumentativa no gênero debate em sala de aula
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;607;Silva, João Paulo Omena;Igreja,Museu,Identidade,Valores,Apropriações;;3;;Silva, João Paulo Omena;False;[720];Dias, Juliana Michaello Macêdo;Construindo valores, reconstruindo identidades: o caso do museu Xucurus, de história, artes e costumes de Palmeira dos Índios/AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;603;Ferreira, Zennon Barbosa;Interface,Usabilidade,Site,Interação;;1;;Ferreira, Zennon Barbosa;False;[716];Sales, Thiago Bruno Melo de;Análise e testes de usabilidade na web: site jornalístico como estudo de caso
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;602;Piancó Júnior, Marcus Aurélio Cordeiro;Sistema Tutor Inteligente,Sequenciamento,Lógica Proposicional,Módulo pedagógico,Modelo estudante;;4;;Piancó Júnior, Marcus Aurélio Cordeiro;False;[715];Costa, Evandro de Barros;Um assistente inteligente no auxílio para resolução de problemas de lógica proposicional
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;601;Alves, Henrique Ferreira;Code Smell,Refatoração,Qualidade de software,Análises do desenvolvedor;;1;;Alves, Henrique Ferreira;False;[714];Souza, Mário Hozano Lucas de;Uma ferramenta para detecção de Code Smells utilizando feedback do desenvolvedor
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;600;Faustino, Gustavo José Oliveira;Evapotranspiração,Agrometeorologia,Irrigação;;5;;Faustino, Gustavo José Oliveira;False;[713];Barros, Allan Cunha ;Comparação entre métodos de estimativa da evapotranspiração de referência (ETo) no município de Marechal Deodoro - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;QUÍMICA;False;2015;CAMPUS ARAPIRACA;False;596;Silva, Erismark Ananias da;Ensino de química,Estratégia de leitura,Formação docente;;3;;Silva, Erismark Ananias da;False;[707];Francisco júnior, Wilmo Ernesto;A pergunta como estratégia leitora: contribuições à formação docente de química
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;595;Silva, Rozângela Soares;Habitação de interesse social,Light Steel Frame,Estrutura de aço,Déficit habitacional;;2;;Silva, Rozângela Soares;False;[706];Vasconcelos, Geilson Márcio Albuquerque de ;Aplicação do sistema construtivo Light Steel Frame em habitações de interesse social
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;FÍSICA;False;2015;CAMPUS ARAPIRACA;False;594;Santos, Demitry Messias;Modelagem matemática,Equações diferencias com atraso,Transições de fase;;16;;Santos, Demitry Messias;False;[705];Silva, Askery Alexandre Canabarro Barbosa da;Estudo da dinâmica de doenças causadas por vírus utilizando equações diferenciais
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;artigo;True;False;ESPECIALIZAÇÕES;False;2015;CAMPUS ARAPIRACA;False;877;Silva, Paulo Luiz da;Ensino fundamental,Oralidade e escrita,Gênero relato pessoal;;1;;Silva, Paulo Luiz da;False;[1041];Melo, Deywid Wagner de;A relação oralidade e escrita no gênero relato pessoal no 4º ano do ensino fundamental
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ZOOTECNIA;False;2015;CAMPUS ARAPIRACA;False;593;Silva, Felipe José Santos da ;Buchada,Órgãos,Subprodutos,Vísceras;;1;;Silva, Felipe José Santos da ;False;[704];Lima Júnior, Dorgival Morais;Constituintes não-componentes da carcaça de ovinos alimentados com diferentes fontes de fibra
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2015;CAMPUS ARAPIRACA;False;876;Anjos, Renato Lira dos;Computação em nuvem,Ferramentas em nuvem,Soluções em nuvem;;1;;Anjos, Renato Lira dos;False;[1040];Afonso, Ricardo Alexandre;Cloudware: uma ferramenta de diagnóstico no auxílio às PME's para adoção de banco de dados em nuvem
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;artigo;True;False;ESPECIALIZAÇÕES;False;2015;CAMPUS ARAPIRACA;False;875;Santos, Simone Maria dos;Livro didático,Alfabetização,Letramento,Texto;;1;;Santos, Simone Maria dos;False;[1039];Melo, Deywid Wagner de;O texto no processo de alfabetização e letramento nos livros didáticos do 1° ano do ensino fundamental
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ZOOTECNIA;False;2015;CAMPUS ARAPIRACA;False;592;Rodrigues, Maria Juciara Silva Teles;Cobrições efetivas,Status nutricional,Verminoses;;1;;Rodrigues, Maria Juciara Silva Teles;False;;Mariz, Tobias Maia de Albuquerque;Influência da pluviosidade sobre a estação reprodutiva e frequência de parasitismo de cabras leiteiras no baixo Sertão Alagoano
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;artigo;True;False;ESPECIALIZAÇÕES;False;2015;CAMPUS ARAPIRACA;False;874;Melo, Silvia Maria de;Livro didático,Letramento,Gênero tirinha;;4;;Melo, Silvia Maria de;False;[1038];Melo, Daywid Wagner de;O gênero tirinha no processo de letramento em livros didáticos para o 2º ano do ensino fundamental
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;873;Dules, Thamires de Albuquerque;Arapiraca,Bosque das Arapiracas,Urbanização de favelas;;4;;Dules, Thamires de Albuquerque;False;[1037];Neves, Rafael Rust ;Intervenção em assentamentos precários: o processo de implantação do Bosque das Arapiracas, em Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;872;Martins, Carla Maria Correia;Segregação,Espaço urbano,Fragmentação;;9;;Martins, Carla Maria Correia;False;[1036];Neves, Rafael Rust ;Segregação socioespacial urbana: o caso dos empreendimentos residenciais fechados em Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ZOOTECNIA;False;2015;CAMPUS ARAPIRACA;False;590;Almeida, Anailton Carlos Alves de;Bagaço de cana,Palma,Silagem,Termografia;;1;;Almeida, Anailton Carlos Alves de;False;;Lima, Carolyny Batista;Temperatura superficial da área de rúmen por termografia em ovinos alimentados com diferentes dietas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2015;CAMPUS ARAPIRACA;False;588;Rocha, Dayvid Danilo Alves da ;Planejamento urbano,Mapa climático,Clima urbano;;2;;Rocha, Dayvid Danilo Alves da ;False;[702];Barbosa, Ricardo Victor Rodrigues;Mapa climático da cidade de Arapiraca/AL: instrumento ao planejamento urbano ambiental
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;587;Leal, Jefferson Moura ;Maranta Arundinaceae L.,Propagação vegetativa,Índice de velocidade de emergência;;5;;Leal, Jefferson Moura ;False;[701];Santos Neto, Antônio Lucrécio dos;Emergência de plântulas de araruta oriundas de diferentes partes e tamanhos do rizoma
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;586;Rocha, Antonio Márcio Souza;Cajanus cajan,Estresse salino,Mecanismo de tolerância ,Lixiviação;;5;;Rocha, Antonio Márcio Souza;False;[1425];Carneiro, Paulo Torres;Manejo da irrigação com águas salinas no crescimento do [Cajanus Cajan (L.) Millspaugh]
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2015;CAMPUS ARAPIRACA;False;585;Nunes, Deysiane Maria Souza;Caatinga,Recuperação,Angico,Área degradada;;1;;Nunes, Deysiane Maria Souza;False;[699];Machado, Maria Aliete Bezerra Lima;Estudo do desenvolvimento inicial e da taxa de sobrevivência  de mudas da espécie Anadenonthera Colubrina (Vell.) Brenan ( Fabaceae), em uma área degradada, sob condiçoes de campo
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;AGRONOMIA;False;2015;CAMPUS ARAPIRACA;False;584;Alves, Allan Martins;Controle químico ,Saccharum officinarum,Lepidoptera,Insetofauna;;6;;Alves, Allan Martins;False;[697];Silva, Edmilson Santos;Controle da broca gigante (Telchin licus Drury) com inseticidas em cana-de- açúcar sob sistema de irrigação por gotejo
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;LETRAS;False;2015;CAMPUS ARAPIRACA;False;578;Silva, Aguimario Pimentel;História da literatura,Paraliteratura,Romance-folhetim,Teixeira e Sousa;;1;;Silva, Aguimario Pimentel;False;[691];Silva, David Lopes da;O filho do pescador e a linguagem paraliterária: uma contribuição à história do romance brasileiro
